数据日期,用户名称,运行容量,电能表号,综合倍率,表位数,在线情况,总,尖,峰,平,谷
2016/7/31,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,922.2,0,0,922.2,0
2016/7/31,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1788,0,468,756,588
2016/8/1,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1360.2,0,0,1360.2,0
2016/8/1,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2784,0,804,1488,480
2016/8/2,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1352.4,0,0,1352.4,0
2016/8/2,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2604,0,660,1284,660
2016/8/3,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1141.2,0,0,1141.2,0
2016/8/3,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2436,0,732,1248,456
2016/8/4,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1000.8,0,0,1000.8,0
2016/8/4,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2184,0,648,1092,444
2016/8/5,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,965.4,0,0,965.4,0
2016/8/5,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2280,0,684,1224,372
2016/8/6,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,714.6,0,0,714.6,0
2016/8/6,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1632,0,456,768,408
2016/8/7,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,588,0,0,588,0
2016/8/7,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1068,0,312,408,348
2016/8/8,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,898.8,0,0,898.8,0
2016/8/8,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2124,0,624,1164,336
2016/8/9,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1057.2,0,0,1057.2,0
2016/8/9,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2352,0,732,1236,384
2016/8/10,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1204.8,0,0,1204.8,0
2016/8/10,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2628,0,768,1392,468
2016/8/11,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1363.2,0,0,1363.2,0
2016/8/11,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,3012,0,900,1596,528
2016/8/12,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1369.8,0,0,1369.8,0
2016/8/12,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2976,0,876,1500,588
2016/8/13,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1220.4,0,0,1220.4,0
2016/8/13,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2616,0,660,1344,612
2016/8/14,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,900,0,0,900,0
2016/8/14,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1620,0,444,684,492
2016/8/15,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1414.8,0,0,1414.8,0
2016/8/15,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2568,0,708,1368,492
2016/8/16,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1515,0,0,1515,0
2016/8/16,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2652,0,732,1380,552
2016/8/17,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1458,0,0,1458,0
2016/8/17,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2832,0,828,1428,564
2016/8/18,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1507.8,0,0,1507.8,0
2016/8/18,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2868,0,816,1488,564
2016/8/19,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1568.4,0,0,1568.4,0
2016/8/19,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2964,0,840,1512,624
2016/8/20,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1123.2,0,0,1123.2,0
2016/8/20,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2400,0,612,1176,600
2016/8/21,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,969,0,0,969,0
2016/8/21,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1620,0,432,696,492
2016/8/22,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1366.8,0,0,1366.8,0
2016/8/22,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2844,0,864,1488,480
2016/8/23,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1381.2,0,0,1381.2,0
2016/8/23,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2748,0,840,1356,564
2016/8/24,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1475.4,0,0,1475.4,0
2016/8/24,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,3024,0,852,1500,660
2016/8/25,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1488.6,0,0,1488.6,0
2016/8/25,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2976,0,840,1512,636
2016/8/26,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,898.2,0,0,898.2,0
2016/8/26,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1884,0,456,900,528
2016/8/27,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,622.8,0,0,622.8,0
2016/8/27,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1524,0,408,768,348
2016/8/28,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,361.8,0,0,361.8,0
2016/8/28,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,792,0,228,360,204
2016/8/29,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,673.8,0,0,673.8,0
2016/8/29,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1752,0,576,924,252
2016/8/30,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,749.4,0,0,749.4,0
2016/8/30,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2016,0,648,1080,300
2016/8/31,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,703.2,0,0,703.2,0
2016/8/31,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1836,0,624,924,276
2016/9/1,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,853.8,0,0,853.8,0
2016/9/1,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2052,0,672,1056,324
2016/9/2,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,894.6,0,0,894.6,0
2016/9/2,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2052,0,612,1116,336
2016/9/3,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,804.6,0,0,804.6,0
2016/9/3,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1872,0,564,948,348
2016/9/4,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,645,0,0,645,0
2016/9/4,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1152,0,288,444,408
2016/9/5,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,792,0,0,792,0
2016/9/5,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2004,0,648,1104,264
2016/9/6,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,798,0,0,798,0
2016/9/6,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1920,0,624,936,360
2016/9/7,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,780.6,0,0,780.6,0
2016/9/7,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1992,0,636,1020,324
2016/9/8,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,836.4,0,0,836.4,0
2016/9/8,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2052,0,624,1104,348
2016/9/9,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,832.2,0,0,832.2,0
2016/9/9,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1920,0,600,948,360
2016/9/10,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,741,0,0,741,0
2016/9/10,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1740,0,468,948,324
2016/9/11,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,672,0,0,672,0
2016/9/11,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1512,0,408,816,288
2016/9/12,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,903,0,0,903,0
2016/9/12,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1956,0,612,1032,312
2016/9/13,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,817.2,0,0,817.2,0
2016/9/13,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1992,0,600,1068,324
2016/9/14,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,735,0,0,735,0
2016/9/14,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1656,0,420,912,324
2016/9/15,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,327,0,0,327,0
2016/9/15,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,540,0,144,216,180
2016/9/16,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,381,0,0,381,0
2016/9/16,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,708,0,240,288,192
2016/9/17,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,448.2,0,0,448.2,0
2016/9/17,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1008,0,336,468,204
2016/9/18,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,797.4,0,0,797.4,0
2016/9/18,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1716,0,540,864,300
2016/9/19,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,711,0,0,711,0
2016/9/19,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1884,0,600,972,312
2016/9/20,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,722.4,0,0,722.4,0
2016/9/20,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1764,0,516,936,312
2016/9/21,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,676.2,0,0,676.2,0
2016/9/21,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1704,0,504,888,300
2016/9/22,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,680.4,0,0,680.4,0
2016/9/22,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1668,0,564,888,240
2016/9/23,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,749.4,0,0,749.4,0
2016/9/23,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1908,0,600,984,300
2016/9/24,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,715.2,0,0,715.2,0
2016/9/24,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1944,0,528,1044,384
2016/9/25,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,420,0,0,420,0
2016/9/25,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,996,0,264,432,300
2016/9/26,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,759,0,0,759,0
2016/9/26,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1992,0,636,1068,300
2016/9/27,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,796.8,0,0,796.8,0
2016/9/27,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2124,0,612,1080,420
2016/9/28,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,715.8,0,0,715.8,0
2016/9/28,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1836,0,504,912,420
2016/9/29,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,714.6,0,0,714.6,0
2016/9/29,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1812,0,576,924,312
2016/9/30,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,529.8,0,0,529.8,0
2016/9/30,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1200,0,300,576,324
2016/10/1,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,242.4,0,0,242.4,0
2016/10/1,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,408,0,96,168,144
2016/10/2,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,219.6,0,0,219.6,0
2016/10/2,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,372,0,96,144,132
2016/10/3,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,207.6,0,0,207.6,0
2016/10/3,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,360,0,96,156,108
2016/10/4,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,191.4,0,0,191.4,0
2016/10/4,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,396,0,96,180,108
2016/10/5,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,288,0,0,288,0
2016/10/5,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,564,0,144,288,144
2016/10/6,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,438.6,0,0,438.6,0
2016/10/6,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1032,0,336,540,144
2016/10/7,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,523.8,0,0,523.8,0
2016/10/7,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1284,0,312,732,240
2016/10/8,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,630,0,0,630,0
2016/10/8,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1596,0,480,888,228
2016/10/9,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,627,0,0,627,0
2016/10/9,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1524,0,456,816,252
2016/10/10,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,626.4,0,0,626.4,0
2016/10/10,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1632,0,516,876,252
2016/10/11,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,597,0,0,597,0
2016/10/11,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1644,0,480,864,288
2016/10/12,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,628.8,0,0,628.8,0
2016/10/12,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1692,0,528,900,288
2016/10/13,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,632.4,0,0,632.4,0
2016/10/13,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1572,0,468,804,288
2016/10/14,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,599.4,0,0,599.4,0
2016/10/14,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1536,0,468,816,252
2016/10/15,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,601.8,0,0,601.8,0
2016/10/15,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1416,0,348,732,336
2016/10/16,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,403.2,0,0,403.2,0
2016/10/16,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,648,0,180,252,216
2016/10/17,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,538.8,0,0,538.8,0
2016/10/17,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1416,0,444,816,156
2016/10/18,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,574.8,0,0,574.8,0
2016/10/18,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1572,0,480,792,300
2016/10/19,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,628.2,0,0,628.2,0
2016/10/19,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1644,0,504,864,276
2016/10/20,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,666.6,0,0,666.6,0
2016/10/20,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1572,0,432,816,324
2016/10/21,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,622.8,0,0,622.8,0
2016/10/21,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1680,0,480,876,324
2016/10/22,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,558.6,0,0,558.6,0
2016/10/22,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1356,0,372,720,264
2016/10/23,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,498.6,0,0,498.6,0
2016/10/23,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,732,0,180,324,228
2016/10/24,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,619.8,0,0,619.8,0
2016/10/24,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1392,0,468,756,168
2016/10/25,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,681,0,0,681,0
2016/10/25,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1608,0,492,852,264
2016/10/26,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,756,0,0,756,0
2016/10/26,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1740,0,540,984,216
2016/10/27,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,651,0,0,651,0
2016/10/27,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1656,0,516,876,252
2016/10/28,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,735.6,0,0,735.6,0
2016/10/28,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1644,0,528,864,264
2016/10/29,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,760.2,0,0,760.2,0
2016/10/29,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1500,0,396,816,288
2016/10/30,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,629.4,0,0,629.4,0
2016/10/30,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,900,0,276,384,240
2016/10/31,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,717.6,0,0,717.6,0
2016/10/31,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1548,0,480,840,228
2016/11/1,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,827.4,0,0,827.4,0
2016/11/1,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1812,0,588,852,360
2016/11/2,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,883.2,0,0,883.2,0
2016/11/2,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2076,0,636,1056,408
2016/11/3,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,882.6,0,0,882.6,0
2016/11/3,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1872,0,540,924,396
2016/11/4,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,777.6,0,0,777.6,0
2016/11/4,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1860,0,576,900,384
2016/11/5,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,637.8,0,0,637.8,0
2016/11/5,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1248,0,384,516,360
2016/11/6,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,470.4,0,0,470.4,0
2016/11/6,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,804,0,216,324,252
2016/11/7,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,680.4,0,0,680.4,0
2016/11/7,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1644,0,516,888,240
2016/11/8,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,819,0,0,819,0
2016/11/8,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1788,0,576,924,288
2016/11/9,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,862.2,0,0,862.2,0
2016/11/9,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1860,0,564,960,336
2016/11/10,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,841.2,0,0,841.2,0
2016/11/10,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1968,0,624,936,408
2016/11/11,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,810.6,0,0,810.6,0
2016/11/11,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2004,0,588,972,444
2016/11/12,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,686.4,0,0,686.4,0
2016/11/12,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1752,0,468,864,420
2016/11/13,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,544.8,0,0,544.8,0
2016/11/13,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,948,0,288,396,264
2016/11/14,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,678.6,0,0,678.6,0
2016/11/14,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1800,0,600,924,276
2016/11/15,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,708,0,0,708,0
2016/11/15,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1992,0,612,972,408
2016/11/16,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,726.6,0,0,726.6,0
2016/11/16,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1884,0,576,960,360
2016/11/17,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,722.4,0,0,722.4,0
2016/11/17,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1776,0,516,900,336
2016/11/18,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,712.2,0,0,712.2,0
2016/11/18,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1764,0,516,912,348
2016/11/19,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,614.4,0,0,614.4,0
2016/11/19,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1524,0,396,768,348
2016/11/20,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,443.4,0,0,443.4,0
2016/11/20,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,828,0,228,372,252
2016/11/21,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,652.8,0,0,652.8,0
2016/11/21,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1716,0,540,936,228
2016/11/22,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,993,0,0,993,0
2016/11/22,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2160,0,696,1092,372
2016/11/23,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1464,0,0,1464,0
2016/11/23,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2868,0,912,1404,552
2016/11/24,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1434,0,0,1434,0
2016/11/24,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2916,0,828,1356,732
2016/11/25,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1499.4,0,0,1499.4,0
2016/11/25,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2892,0,876,1332,684
2016/11/26,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1135.2,0,0,1135.2,0
2016/11/26,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2208,0,600,1020,600
2016/11/27,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,862.2,0,0,862.2,0
2016/11/27,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,1356,0,360,516,468
2016/11/28,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,999.6,0,0,999.6,0
2016/11/28,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2064,0,672,996,384
2016/11/29,武汉天琪激光设备制造有限公司,1000,0002845331,60,6.2,在线,1080,0,0,1080,0
2016/11/29,武汉天琪激光设备制造有限公司,1000,0002845680,1200,6.2,在线,2388,0,720,1164,516
