数据日期,用户名称,运行容量,电能表号,综合倍率,当日最大需量,发生时间,表位数
2016/1/15,楚天激光集团股份有限公司,800,71876,100,0.4334,11:55,5.2
2016/1/16,楚天激光集团股份有限公司,800,71876,100,0.4334,11:55,5.2
2016/1/17,楚天激光集团股份有限公司,800,71876,100,0.4334,11:55,5.2
2016/1/18,楚天激光集团股份有限公司,800,71876,100,0.4334,11:55,5.2
2016/1/19,楚天激光集团股份有限公司,800,71876,100,0.4334,11:55,5.2
2016/1/20,楚天激光集团股份有限公司,800,71876,100,0.4362,10:53,5.2
2016/1/21,楚天激光集团股份有限公司,800,71876,100,0.469,4:26,5.2
2016/1/22,楚天激光集团股份有限公司,800,71876,100,0.469,4:26,5.2
2016/1/23,楚天激光集团股份有限公司,800,71876,100,0.4855,4:21,5.2
2016/1/24,楚天激光集团股份有限公司,800,71876,100,0.4855,4:21,5.2
2016/1/25,楚天激光集团股份有限公司,800,71876,100,0.0025,12:01,5.2
2016/1/26,楚天激光集团股份有限公司,800,71876,100,0.3691,2:53,5.2
2016/1/27,楚天激光集团股份有限公司,800,71876,100,0.3691,2:53,5.2
2016/1/28,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/1/29,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/1/30,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/1/31,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/1,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/2,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/3,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/4,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/5,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/6,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/7,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/8,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/9,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/10,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/11,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/12,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/13,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/14,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/15,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/16,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/17,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/18,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/19,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/20,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/21,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/22,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/23,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/24,楚天激光集团股份有限公司,800,71876,100,0.4375,4:08,5.2
2016/2/25,楚天激光集团股份有限公司,800,71876,100,0.0037,12:01,5.2
2016/2/26,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/2/27,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/2/28,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/2/29,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/1,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/2,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/3,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/4,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/5,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/6,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/7,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/8,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/9,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/10,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/11,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/12,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/13,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/14,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/15,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/16,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/17,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/18,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/19,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/20,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/21,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/22,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/23,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/24,楚天激光集团股份有限公司,800,71876,100,0.3235,2:11,5.2
2016/3/25,楚天激光集团股份有限公司,800,71876,100,0.0012,12:01,5.2
2016/3/26,楚天激光集团股份有限公司,800,71876,100,0.0935,10:48,5.2
2016/3/27,楚天激光集团股份有限公司,800,71876,100,0.0935,10:48,5.2
2016/3/28,楚天激光集团股份有限公司,800,71876,100,0.1052,10:40,5.2
2016/3/29,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/3/30,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/3/31,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/1,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/2,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/3,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/4,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/5,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/6,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/7,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/8,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/9,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/10,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/11,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/12,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/13,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/14,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/15,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/16,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/17,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/18,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/19,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/20,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/21,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/22,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/23,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/24,楚天激光集团股份有限公司,800,71876,100,0.1423,3:16,5.2
2016/4/25,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/4/26,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/4/27,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/4/28,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/4/29,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/4/30,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/1,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/2,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/3,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/4,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/5,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/6,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/7,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/8,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/9,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/10,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/11,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/12,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/13,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/14,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/15,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/16,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/17,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/18,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/19,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/20,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/21,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/22,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/23,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/24,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/25,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/26,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/27,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/28,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/29,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/30,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/5/31,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/1,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/2,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/3,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/4,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/5,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/6,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/7,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/8,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/9,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/10,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/11,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/12,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/13,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/14,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/15,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/16,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/17,楚天激光集团股份有限公司,800,71876,100,,,5.2
2016/6/18,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/19,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/20,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/21,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/22,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/23,楚天激光集团股份有限公司,800,71876,100,,,5.2
2016/6/24,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/25,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/26,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/27,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/28,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/29,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/6/30,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/1,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/2,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/3,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/4,楚天激光集团股份有限公司,800,71876,100,,,5.2
2016/7/5,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/6,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/7,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/8,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/9,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/10,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/11,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/12,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/13,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/14,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/15,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/16,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/17,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/18,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2016/7/19,楚天激光集团股份有限公司,800,71876,100,0,12:00,5.2
2015/5/12,楚天激光集团股份有限公司,800,714393,60,,,5.2
2015/5/13,楚天激光集团股份有限公司,800,714393,60,0.2487,10:50,5.2
2015/5/14,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/15,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/16,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/17,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/18,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/19,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/20,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/21,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/22,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/23,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/24,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/25,楚天激光集团股份有限公司,800,714393,60,0.2575,8:00,5.2
2015/5/26,楚天激光集团股份有限公司,800,714393,60,0.2712,8:03,5.2
2015/5/27,楚天激光集团股份有限公司,800,714393,60,0.0712,1:46,5.2
2015/5/28,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/5/29,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/5/30,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/5/31,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/1,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/2,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/3,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/4,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/5,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/6,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/7,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/8,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/9,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/10,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/11,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/12,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/13,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/14,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/15,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/16,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/17,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/18,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/19,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/20,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/21,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/22,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/23,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/24,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/25,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/26,楚天激光集团股份有限公司,800,714393,60,0.2875,8:02,5.2
2015/6/27,楚天激光集团股份有限公司,800,714393,60,0.0612,12:07,5.2
2015/6/28,楚天激光集团股份有限公司,800,714393,60,0.185,8:31,5.2
2015/6/29,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/6/30,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/1,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/2,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/3,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/4,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/5,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/6,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/7,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/8,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/9,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/10,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/11,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/12,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/13,楚天激光集团股份有限公司,800,714393,60,0.2775,8:01,5.2
2015/7/14,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/15,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/16,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/17,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/18,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/19,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/20,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/21,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/22,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/23,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/24,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/25,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/26,楚天激光集团股份有限公司,800,714393,60,0.28,8:02,5.2
2015/7/27,楚天激光集团股份有限公司,800,714393,60,0.0725,12:30,5.2
2015/7/28,楚天激光集团股份有限公司,800,714393,60,0.2662,8:00,5.2
2015/7/29,楚天激光集团股份有限公司,800,714393,60,0.2737,8:04,5.2
2015/7/30,楚天激光集团股份有限公司,800,714393,60,0.2787,7:58,5.2
2015/7/31,楚天激光集团股份有限公司,800,714393,60,0.285,8:02,5.2
2015/8/1,楚天激光集团股份有限公司,800,714393,60,0.285,8:02,5.2
2015/8/2,楚天激光集团股份有限公司,800,714393,60,0.285,8:02,5.2
2015/8/3,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/4,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/5,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/6,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/7,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/8,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/9,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/10,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/11,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/12,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/13,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/14,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/15,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/16,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/17,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/18,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/19,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/20,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/21,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/22,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/23,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/24,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/25,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/26,楚天激光集团股份有限公司,800,714393,60,0.3087,7:25,5.2
2015/8/27,楚天激光集团股份有限公司,800,714393,60,0.0575,12:04,5.2
2015/8/28,楚天激光集团股份有限公司,800,714393,60,0.2687,7:52,5.2
2015/8/29,楚天激光集团股份有限公司,800,714393,60,0.2687,7:52,5.2
